caption_loss,fc_loss,loss
4.4375,0.453125,9.0
4.1875,0.50390625,9.25
4.4375,0.453125,9.0
4.3125,0.5859375,10.1875
4.40625,0.4609375,9.0
4.21875,0.5078125,9.25
4.71875,0.5,9.75
4.1875,0.50390625,9.25
4.5625,0.453125,9.125
4.375,0.3984375,8.375
4.53125,0.49609375,9.5
4.625,0.6015625,10.625
4.5,0.41015625,8.625
4.40625,0.609375,10.5
3.875,0.49609375,8.875
4.28125,0.5859375,10.125
4.46875,0.44921875,9.0
3.78125,0.396484375,7.75
4.40625,0.65234375,10.9375
4.59375,0.416015625,8.75
4.3125,0.56640625,10.0
4.34375,0.5,9.375
4.21875,0.6015625,10.25
4.90625,0.361328125,8.5
4.25,0.6015625,10.25
4.1875,0.546875,9.625
4.0,0.5078125,9.0625
4.1875,0.40234375,8.25
4.1875,0.65234375,10.75
4.03125,0.50390625,9.0625
4.375,0.498046875,9.375
4.1875,0.59765625,10.125
4.21875,0.5,9.25
4.25,0.51171875,9.375
4.5,0.34765625,7.96875
3.96875,0.59765625,9.9375
4.40625,0.60546875,10.5
4.6875,0.6015625,10.6875
3.921875,0.59765625,9.875
4.03125,0.40234375,8.0625
4.5625,0.345703125,8.0
4.21875,0.6484375,10.75
4.0,0.49609375,9.0
4.34375,0.58984375,10.25
3.796875,0.60546875,9.875
4.3125,0.64453125,10.75
4.625,0.64453125,11.0625
4.1875,0.48828125,9.0625
4.09375,0.64453125,10.5
4.09375,0.4921875,9.0
4.25,0.55078125,9.75
3.984375,0.5078125,9.0625
